UPT6DX9IQY9JAZ7HJKA7,0.8760939878234398,0.7795082314105548,6.4031242374328485,1.8657824017762388
UTBUJIWZMKP64E3N73YC,0.8753859776822468,0.778387927155786,12.84523257866513,1.5790314740216174
ULHWPWKKLTE921LQLH1P,0.8662032844979773,0.7639846479132193,12.727922061357855,1.3443521925260067
V0MZOWJ6MU3RMRCV9EXR,0.883045418647793,0.7905831028319531,7.681145747868608,1.5853463728827393
VDOF02M8ZHEAADFMS6NP,0.8925565690671774,0.8059613196814562,7.54983443527075,1.9077077265574263
VG4C826RAAKVMV9BQLVD,0.8128770609614311,0.6847454751567404,14.45683229480096,3.018281755787346
VIXBEFTNVHZWKAKURJBN,0.924783187436122,0.8600899619779533,4.123105625617661,1.185307408801827
VQ2L3WM8KEVF6L44E6G9,0.8664908871363345,0.7644322196468772,8.18535277187245,1.6978015830874402
WBG9WYZ1B25WDT5WAT8T,0.9184144557556463,0.8491371400468315,5.830951894845301,2.132284988082666
WMDG2EFA6L2SNDZXIRU0,0.9194155548353613,0.850850258810896,4.123105625617661,1.1973014948434788
WNPKE0W404QE9AELX1LR,0.8574313656872514,0.7504418902615804,8.06225774829855,2.295193210660729
WSJB9P4JCXUVHBOYFVWL,0.8733722834784028,0.7752092999938728,11.045361017187261,1.3461235311565034
WW8F5CO4S4K5IM5Z7EXX,0.8975519035782622,0.8141443633414437,17.578395831246947,1.852301307267198
X18LU5AOBNNDMLTA0JZL,0.9033647258411814,0.8237604125347084,5.830951894845301,1.1938194630010368
XYDLYJ5CS19FDBVLJIPI,0.9084241299733808,0.8322134584664537,7.14142842854285,1.2684769379077592
Y7ZU0B2APPF54WG6PDMF,0.9113721744516764,0.8371751603837918,4.898979485566356,1.6028469906524752
YDKD1HVHSME6NVMA8I39,0.8348361228604636,0.716496742853011,12.884098726725126,3.8673318197531286
Z9GMG63CJLL0VW893BB1,0.8835966937797206,0.7914672850363063,6.0,1.8625791264085974
ZIJLJAVQV3FJ6JSQOH1E,0.8236307742614173,0.7001464814283128,21.095023109728988,3.6798886418311927
ZQPMJ4XEC5A4BISD45P1,0.8429447340444325,0.7285259043769847,16.492422502470642,2.8332729992799486
average metric of decoder 1 is [0.87858956 0.78486306 9.7477763  1.96575157] 
